Percentile of CL of Raltegravir.;;;;;;;;;
;;;;;;;;;
CL [ml/min/kg];;;;;;;;;
;5^{th} prctl.;25^{th} prctl.;50^{th} prctl.;75^{th} prctl.;95^{th} prctl.;arith. mean;std;geo. mean;geo. CV
Raltegravir 10 mg   (lactose formulation);5.50590195747209;7.56073981120603;9.18248920171984;10.9142312959484;14.1769246995672;9.41744562455021;2.70730363417081;9.0354326009443;0.299247739106336
Raltegravir 25 mg  (lactose formulation);5.49857379826238;7.55423323953468;9.14871656200812;10.8408337453791;14.1201089591503;9.38920790006173;2.69064469281241;9.01040198538936;0.298440970380406
Raltegravir 50 mg  (lactose formulation);5.30854395744701;7.33456801105803;8.81103870881468;10.2991717838797;13.4334513500889;9.03919982491572;2.57844224205023;8.67639034645674;0.297961862745938
Raltegravir 100 mg  (lactose formulation);5.27372552219597;7.23549177398313;8.7454651606726;10.1749089211093;13.3207493408524;8.94892011967412;2.53496999915931;8.59394641240896;0.296236690881491
Raltegravir 200 mg   (lactose formulation);5.19507536051116;7.11360623104212;8.61427885621453;9.98515276941446;13.1337208389707;8.8097899682381;2.47384000329391;8.46536345694546;0.294151203610194
Raltegravir 400mg (lactose formulation);5.09602407423786;7.01583726384571;8.40630637212848;9.72668625381945;12.8443462691371;8.61528110394418;2.37950920864277;8.28756544337499;0.290230635174123
Raltegravir 800 mg  (lactose formulation);4.9614175595625;6.86429175957739;8.13988759693823;9.48667713233679;12.4561714036136;8.38632779385456;2.27625018510016;8.07645526445766;0.286112171329571
Raltegravir 1200 mg   (lactose formulation);4.87295081739222;6.7690056836418;8.0130550266526;9.33180389978937;12.221017421813;8.25002390385291;2.22529411097091;7.94861303018684;0.284446955713634
Raltegravir 1600 mg  (lactose formulation);4.81211317703247;6.70585229636855;7.93757751992952;9.23120059324444;12.0329772875308;8.16229483967881;2.1973365036911;7.86533266786472;0.283784609932383
Raltegravir 100 mg filmcoated tablet md;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Raltegravir 200 mg filmcoated tablet md;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Filmcoated_tablet_400mg_sd;6.16334830111638;8.46095984731432;10.0446463660478;11.7478806682227;15.1817292699498;10.3633220096686;2.82247466217377;9.97987263043568;0.285931044109931
Raltegravir 400 mg filmcoated tablet md;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Raltegravir 400mg chewable fasted;3.69599759696639;5.04827963091942;5.996115349492;6.95552739624479;9.1286909931765;6.15804532230436;1.65917276507277;5.9366800002197;0.281087881179343
Raltegravir 400mg chewable fed;3.63531276834999;5.23832725294791;6.26686347354676;7.48716321441936;9.52461705107734;6.43631795446977;1.82608578219013;6.17782095021414;0.299320237100516
Raltegravir 400mg (granules in suspension);2.89550749462988;3.93923039600701;4.71082179190842;5.46063730726606;7.16626279450305;4.81174340193243;1.30186000937536;4.63665915454797;0.283109419166803
